Name,Address,City,State,Code,Website,Tags
Alaskan Brewing,5429 Shaune Drive,Juneau,AK,99801,?,?
Glacier Brewhouse,737 W. 5th Ave. | Suite 110,Anchorage,AK,99501,?,?
Great Bear Brewing,238 North Boundary Street,Wasilla,AK,99654,?,?
Midnight Sun Brewing Co.,8111 Dimond Hook Drive,Anchorage,AK,99507,?,?
Moose's Tooth Pub and Pizzeria,3300 Old Seward Highway,Anchorage,AK,99503,?,?
Railway Brewing,?,Anchorage,AK,,?,?
Silver Gulch Brewing Company,2195 Old Steese Highway,Fox,AK,99708,?,?
Sleeping Lady Brewing Company,717 W. 3rd Ave,Anchorage,AK,99501,?,?
