Brewery,City,Name,Abv,Ibu,Srm,Tags
Barley's Casino & Brewing Company,Henderson,Sublimator Doppelbock,?,?,?,german_lager|traditional_german_style_bock
Big Dog's Brewing Company,Las Vegas,Black Lab Stout,?,?,?,north_american_ale|american_style_stout
Boiler Room Brewpub,Laughlin,Colorado Belle Dark,?,?,?,?
Chicago Brewing,Las Vegas,Stout,?,?,?,north_american_ale|american_style_stout
Main Street Station Casino | Brewery and Hotel,Las Vegas,Black Chip Porter,?,?,?,irish_ale|porter
Main Street Station Casino | Brewery and Hotel,Las Vegas,Hibernator Doppelbock,?,?,?,german_lager|traditional_german_style_bock
Monte Carlo Casino and Brewpub,Las Vegas,Jackpot Pale,?,?,?,north_american_ale|american_style_pale_ale
Tenaya Creek Restaurant and Brewery,Las Vegas,India Pale Ale,?,?,?,north_american_ale|american_style_pale_ale
