Name,Address,City,State,Code,Website,Tags
Blacksburg Brewing Company,P.O. Box 315,Blacksburg,VA,24063,?,?
Capitol City Brewing #4,2700 South Quincy Street,Arlington,VA,22206,?,?
Founder's Restaurant & Brewing,?,Alexandria,VA,,?,?
Main Street Beer Company #1,?,Richmond,VA,,?,?
Richbrau Brewing Company,1214 East Cary St,Richmond,VA,23219,?,?
Sweet Water Tavern and Brewery,45980 Waterview Plaza,Sterling,VA,20121,?,?
Sweetwater Tavern - Centreville,14250 Sweetwater Lane,Centreville,VA,20121,?,?
Vintage 50 Restaurant and Brew Lounge,50 Catoctin Ct. NE #100,Leesburg,VA,20176,?,?
