Name,Address,City,State,Code,Website,Tags
Blackstone Restaurant & Brewery,1918 West End Avenue,Nashville,TN,37203,?,?
Boscos Memphis Brewing,?,Germantown,TN,,?,?
Calhoun's Microbrewery,6515 Kingston Pike,Knoxville,TN,37919,?,?
Smoky Mountain Brewing,424 South Gay Street,Knoxville,TN,37902,?,?
Yazoo Brewing,910 Division St,Nashville,TN,37203,?,?
