Name,Address,City,State,Code,Website,Tags
Eddie McStiff's Brewpub,57 South Main Street,Moab,UT,84532,?,?
Hoppers Seafood & Grill,890 East Fort Union Boulevard,Midvale,UT,84047,?,?
Moab Brewery,686 South Main Street,Moab,UT,84532,?,?
Park City Brewing,375 West 910 South,Heber City,UT,84032,?,?
Rivers Effortless Dining,?,Salt Lake City,UT,84121,?,?
Salt Lake Brewing - Squatters,147 West Broadway,Salt Lake City,UT,84101,?,?
Uinta Brewing Compnay,1722 South Fremont Drive (2375 West),Salt Lake City,UT,84104,?,?
Utah Brewers Cooperative,1763 South 300 West,Salt Lake City,UT,84115,?,?
