Name,Address,City,State,Code,Website,Tags
Atlanta Brewing Company,2323 Defoor Hills Rd NW,Atlanta,GA,30318,?,?
Moon River Brewing Company,21 W. Bay St.,Savannah,GA,31401,?,?
New River Brewing,2015 Afond Court,Atlanta,GA,30341,?,?
Sweetwater Brewing - Atlanta,195 Ottley Drive,Atlanta,GA,30324,?,?
Terrapin Beer Company,196 Alps Road,Athens,GA,30606,?,?
