Name,Address,City,State,Code,Website,Tags
Blue Ridge Brewing,217 North Main Street,Greenville,SC,29601,?,?
Liberty Steakhouse and Brewery,1321 Celebrity Circle,Myrtle Beach,SC,29577,?,?
Palmetto Brewing,289 Huger Street,Charleston,SC,29403,?,?
Quigleys,257 Willbrook Blvd,Pawleys Island,SC,29585,?,?
Southend Brewery and Smokehouse - Charleston,161 East Bay Street,Charleston,SC,29401,?,?
T-Bonz Gill | Grill and Brewery,1028 Johnny Dodds Boulevard,Mount Pleasant,SC,29464,?,?
Thomas Creek Brewery,2054 Piedmont Highway,Greenville,SC,29605,?,?
