Brewery,City,Name,Abv,Ibu,Srm,Tags
Victory Brewing,Downingtown,Victory Lager,4.8%,?,?,north_american_lager|american_style_lager
Victory Brewing,Downingtown,Whirlwind Wit,5%,?,?,belgian_and_french_ale|belgian_style_white
Victory Brewing,Downingtown,Wild Devil Ale,6.7%,?,?,north_american_ale|american_style_india_pale_ale
Victory Brewing,Downingtown,Workhorse Porter,?,?,?,irish_ale|porter
Victory Brewing,Downingtown,Yakima Glory,8.7%,?,?,north_american_ale|american_style_india_black_ale
Victory Brewing,Downingtown,Yakima Twilight,8.9%,?,?,?
Voodoo Brewing Co. |LLC,Meadville,4 Seasons IPA,8%,?,?,north_american_ale|american_style_india_pale_ale
Voodoo Brewing Co. |LLC,Meadville,Big Black Voodoo Daddy,12%,?,?,north_american_ale|american_style_imperial_stout
Voodoo Brewing Co. |LLC,Meadville,Black Magick,15%,?,?,north_american_ale|american_style_imperial_stout
Voodoo Brewing Co. |LLC,Meadville,Gran Met,10.5%,?,?,belgian_and_french_ale|belgian_style_pale_strong_ale
Voodoo Brewing Co. |LLC,Meadville,PILZILLA,6.75%,?,?,?
Voodoo Brewing Co. |LLC,Meadville,Voodoo Love Child,10.5%,?,?,belgian_and_french_ale|belgian_style_tripel
Voodoo Brewing Co. |LLC,Meadville,White Magick of the Sun,6.75%,?,?,other_style|light_american_wheat_ale_or_lager
Voodoo Brewing Co. |LLC,Meadville,Wynona's Big Brown Ale,7.3%,?,?,north_american_ale|american_style_brown_ale
Wainwright Brewing,Pittsburgh,Black Jack Black and Tan,?,?,?,north_american_lager|american_style_lager
Wainwright Brewing,Pittsburgh,Evil Eye Ale,?,?,?,?
Weyerbacher Brewing Company,Easton,Alpha,6.2%,?,?,belgian_and_french_ale|belgian_style_pale_ale
Weyerbacher Brewing Company,Easton,AutumnFest,5.4%,?,?,german_lager|german_style_oktoberfest
Weyerbacher Brewing Company,Easton,Black Hole,7%,?,?,irish_ale|porter
Weyerbacher Brewing Company,Easton,Blanche,5%,?,?,belgian_and_french_ale|belgian_style_white
Weyerbacher Brewing Company,Easton,Blasphemy,11.8%,?,?,belgian_and_french_ale|belgian_style_quadrupel
Weyerbacher Brewing Company,Easton,Blithering Idiot,11.1%,?,?,north_american_ale|american_style_barley_wine_ale
Weyerbacher Brewing Company,Easton,Bravo,6.5%,?,?,other_style|light_american_wheat_ale_or_lager
Weyerbacher Brewing Company,Easton,Decadence,13%,?,?,north_american_ale|american_style_amber_red_ale
Weyerbacher Brewing Company,Easton,Delta Ale,7.8%,?,?,other_style|herb_and_spice_beer
Weyerbacher Brewing Company,Easton,Double Simcoe IPA,9%,?,?,north_american_ale|imperial_or_double_india_pale_ale
Weyerbacher Brewing Company,Easton,Eleven,11.7%,?,?,belgian_and_french_ale|belgian_style_tripel
Weyerbacher Brewing Company,Easton,Golf,5%,?,?,german_ale|south_german_style_hefeweizen
Weyerbacher Brewing Company,Easton,Heresy,8%,?,?,north_american_ale|american_style_imperial_stout
Weyerbacher Brewing Company,Easton,Hops Infusion,6.2%,?,?,north_american_ale|american_style_india_pale_ale
Weyerbacher Brewing Company,Easton,House Ale,4.5%,?,?,north_american_ale|american_style_amber_red_ale
Weyerbacher Brewing Company,Easton,Imperial Pumpkin Ale,8%,?,?,other_style|pumpkin_beer
Weyerbacher Brewing Company,Easton,Insanity,11.1%,?,?,north_american_ale|american_style_barley_wine_ale
Weyerbacher Brewing Company,Easton,Merry Monks,9.3%,?,?,belgian_and_french_ale|belgian_style_tripel
Weyerbacher Brewing Company,Easton,Muse Farmhouse Ale,6.2%,?,?,belgian_and_french_ale|french_&_belgian_style_saison
Weyerbacher Brewing Company,Easton,Old Heathen,8%,?,?,north_american_ale|american_style_imperial_stout
Weyerbacher Brewing Company,Easton,Prophecy,9.3%,?,?,belgian_and_french_ale|belgian_style_tripel
Weyerbacher Brewing Company,Easton,Quad,11.8%,?,?,belgian_and_french_ale|belgian_style_quadrupel
Weyerbacher Brewing Company,Easton,Raspberry Imperial Stout,8%,?,?,north_american_ale|american_style_imperial_stout
Weyerbacher Brewing Company,Easton,Scotch Ale,6%,?,?,british_ale|scotch_ale
Weyerbacher Brewing Company,Easton,Twelve,10.2%,?,?,north_american_ale|american_style_barley_wine_ale
Weyerbacher Brewing Company,Easton,Unfiltered Double Simcoe IPA,9%,?,?,north_american_ale|imperial_or_double_india_pale_ale
Weyerbacher Brewing Company,Easton,Weyerbacher Fireside Ale,7.5%,?,?,?
Weyerbacher Brewing Company,Easton,Weyerbacher India,7.2%,?,?,north_american_ale|american_style_india_pale_ale
Weyerbacher Brewing Company,Easton,Weyerbacher Juliet,8.5%,?,?,german_ale|german_style_brown_ale_altbier
Weyerbacher Brewing Company,Easton,Winter Ale,5.6%,?,?,other_style|winter_warmer
Yards Brewing,Philadelphia,General Washington Tavern Porter,7%,?,?,irish_ale|porter
Yards Brewing,Philadelphia,Poor Richard's Tavern Spruce Ale,5%,?,?,other_style|herb_and_spice_beer
Yards Brewing,Philadelphia,Thomas Jefferson's Tavern Ale,8%,?,?,?
Yards Brewing,Philadelphia,Yards Brawler,4.3%,?,?,british_ale|classic_english_style_pale_ale
Yards Brewing,Philadelphia,Yards Extra Special Ale,6%,?,?,north_american_ale|american_style_amber_red_ale
Yards Brewing,Philadelphia,Yards India Pale Ale,7%,?,?,north_american_ale|american_style_india_pale_ale
Yards Brewing,Philadelphia,Yards Love Stout,4.5%,?,?,north_american_ale|american_style_stout
Yards Brewing,Philadelphia,Yards Philadelphia Pale Ale,4.6%,?,?,north_american_ale|american_style_pale_ale
Yards Brewing,Philadelphia,Yards Saison,4.7%,?,?,belgian_and_french_ale|french_&_belgian_style_saison
Yuengling & Son Brewing,Pottsville,Lord Chesterfield Ale,5.4%,?,?,north_american_ale|american_style_pale_ale
Yuengling & Son Brewing,Pottsville,Yuengling Black and Tan,4.7%,?,?,?
Yuengling & Son Brewing,Pottsville,Yuengling Bock Beer,?,?,?,german_lager|traditional_german_style_bock
Yuengling & Son Brewing,Pottsville,Yuengling Lager,4.4%,?,?,north_american_lager|american_style_lager
Yuengling & Son Brewing,Pottsville,Yuengling Lager Light,3.4%,?,?,north_american_lager|american_style_light_lager
Yuengling & Son Brewing,Pottsville,Yuengling Porter,4.7%,?,?,irish_ale|porter
Yuengling & Son Brewing,Pottsville,Yuengling Premium Beer,4.4%,?,?,north_american_lager|american_style_lager
Yuengling & Son Brewing,Pottsville,Yuengling Premium Light,3.5%,?,?,north_american_lager|american_style_light_lager
